Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende
IT0000062957;Financial Services;Banks - Regional;https://www.mediobanca.com/;Mediobanca Banca di Credito Finanziario S.p.A.;15,245;113,48;0,13;-0,15;0,12;4,79
IT0004844848;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
NO0010159684;Healthcare;Medical Devices;https://www.medistim.com/;Medistim ASA;179;28,86;6,2;10,38;1,2;2,31
IE00BTN1Y115;Healthcare;Medical Devices;https://www.medtronic.com/;Medtronic plc;85,92;27,06;3,18;-7;0,63;2,52
IT0005450173;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
BE0165385973;Technology;Semiconductors;https://www.melexis.com/;Melexis NV;81,5;22,12;3,68;19,83;0,7;3,12
NO0006001908;Financial Services;Banks - Regional;https://www.melhusbanken.no/;Melhus Sparebank;154,6;3985,43;0,04;-0,04;0,13;7,13
FR0010298620;Technology;Semiconductor Equipment & Materials;https://www.memscap.com/;MEMSCAP, S.A.;7,73;2,43;3,18;18,85;0,82;0
DE0007100000;Consumer Cyclical;Auto Manufacturers;https://group.mercedes-benz.com/;Mercedes-Benz Group AG;68,06;233,04;0,29;-1,14;0,4;5,69
FR0010241638;Real Estate;REIT - Retail;https://www.mercialys.com/;Mercialys SA;11,17;22,96;0,49;-0,95;0,33;9,62
DE0006599905;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.emdgroup.com/;Merck KGaA;167,2;186,47;0,9;-2,31;0,57;1,11
ES0105559001;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
ES0105025003;Real Estate;REIT - Office;https://www.merlinproperties.com/;MERLIN Properties SOCIMI, S.A.;10,82;25,76;0,42;-1,03;0,56;6,34
FR0000039620;Industrials;Electrical Equipment & Parts;https://www.mersen.com/;Mersen S.A.;39,8;50,73;0,78;-7,03;0,54;2,7
IT0005481855;Financial Services;Asset Management;https://www.metextragroup.com/;Met.Extra Group S.p.A.;2,56;0;0;0;0,67;0
FR0004177046;Basic Materials;Chemicals;https://www.metabolic-explorer.com/;METabolic EXplorer S.A.;0,1214;4,81;0,03;-0,39;0,45;0
FR0010492181;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR00140066X4;Technology;Computer Hardware;https://www.metavisio.eu/;Metavisio;0,856;3,53;0,24;1,1;0,24;0
FR0011217710;Utilities;Utilities - Diversified;https://www.methanor.fr/;Méthanor SCA;2,7;5,66;0,48;3,8;1,14;2,82
BE0974328602;Healthcare;Medical Distribution;https://metricsinbalance.com/;Metrics in Balance N.V.;0,107;0;0;0;0;0
FR0000053225;Communication Services;Broadcasting;https://www.groupem6.fr/;Métropole Télévision S.A.;13,56;11,31;1,2;3,72;0,81;5,46
IT0005586950;Real Estate;Real Estate Services;https://mevim.it/;Mevim S.p.A.;0,972;1,73;0,56;-4,23;0,13;0
IT0005450819;Financial Services;Asset Management;https://www.mexedia.com/;Mexedia Società Per Azioni S.B.;13,3;17,84;0,75;-95;0,4;0
NL0015001OI1;Communication Services;Broadcasting;https://www.mfemediaforeurope.com/;MFE-Mediaforeurope N.V.;3,056;9;0,34;-1,28;0,59;0
NL0015001OJ9;Communication Services;Broadcasting;https://www.mfemediaforeurope.com/;MFE-Mediaforeurope N.V.;4,042;13,07;0,31;-1,17;0,59;8,55
FR0010204453;Industrials;Security & Protection Services;https://www.mginternational.fr/;MG International S.A.;6,15;6,84;0,9;1,36;0,88;0
FR0010353888;Technology;Computer Hardware;https://www.mgi-fr.com/;MGI Digital Technology Société Anonyme;22,5;19,34;1,16;2,56;1,09;0
FR001400AJ45;;;;;37,3;0;0;0;0,55;0
FR0000077570;Technology;Information Technology Services;https://www.micropole.com/;Micropole S.A.;1,945;2,72;0,72;-2,95;0,47;0
FR0010500363;Financial Services;Financial Data & Stock Exchanges;https://www.nicolas-miguet-et-associes.fr/;Nicolas Miguet et Associes SA;0,143;0;0;0;0;2,1
BE0003731453;Consumer Defensive;Packaged Foods;https://www.mikogroup.be/;Miko NV;66;164,52;0,4;-1,81;0,51;1,44
FR0013053535;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.miliboo.com/;Miliboo Société anonyme;2;2,45;0,82;7,41;0,44;0
IE00BD64C665;Industrials;Tools & Accessories;https://www.mincon.com/;Mincon Group plc;46;0,84;54,76;176,92;0,78;2,11
FR0004172450;Communication Services;Telecom Services;https://www.mint.eco/;Mindscape SA;3,62;11,93;0,3;0,67;2,33;0
IT0005427510;Financial Services;Asset Management;https://www.mitsim.it/;MiT Sim S.p.A.;3,4;2,04;1,67;2,6;1,08;0
BE0974283153;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.mithra.com/;Mithra Pharmaceuticals SA;0,216;3,48;0,06;-0,05;0,02;0
IT0001447348;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.mittel.it/;Mittel S.p.A.;1,505;4,16;0,36;1,32;0,81;5,01
NL0009312842;;;https://www.nedsense.nl/;MKB Nedsense N.V.;0,078;0,24;0,33;0,78;1,24;0
FR00140050Q2;Consumer Cyclical;Leisure;https://mnd.com/;Montagne et Neige Développement SA;0,89;1,63;0,55;-1,56;0,11;0
GB00BY7QYJ50;;;;;323;0;0;0;0,91;0
IT0004195308;Financial Services;Credit Services;https://www.gruppomol.it/;Moltiply Group S.p.A.;37,95;22,8;1,66;-5,01;0,4;1,08
FR001400H3A0;Industrials;Specialty Business Services;https://www.moncourtierenergie.com/;Mon Courtier Energie Groupe S.A.;9,54;4,53;2,11;3,94;1,08;0
FR0000076986;Financial Services;Asset Management;https://www.financiere-moncey.com/;Financière Moncey Société anonyme;7450;0;0;0;0,99;0,42
IT0004965148;Consumer Cyclical;Apparel Manufacturing;https://www.monclergroup.com/;Moncler S.p.A.;64;9,71;6,59;-55,17;0,72;0,87
IT0001469383;Communication Services;Publishing;https://www.gruppomondadori.it/;Arnoldo Mondadori Editore S.p.A.;2,33;3,89;0,6;-2,01;0,28;6,8
IT0001447785;Communication Services;Entertainment;https://www.mondotv.it/;Mondo TV S.p.A.;0,208;0,27;0,77;-1,16;0,5;0
FR0011443266;Communication Services;Entertainment;https://fr.mondotvgroup.com/;Mondo TV France Société Anonyme;0,0178;0,01;1,78;-1,78;0,43;0
IT0005338139;Consumer Cyclical;Apparel Manufacturing;https://group.monnalisa.eu/;Monnalisa S.p.A.;1,4;13,3;0,11;-0,39;0,31;0
IT0000066016;Communication Services;Publishing;https://www.monrif.it/;Monrif S.p.A.;0,038;0,89;0,04;-0,07;0,07;0
BE0003853703;Real Estate;REIT - Industrial;https://www.montea.com/;Montea Comm. VA;85,4;122,88;0,69;-2;0,63;4,21
ES0105549002;Real Estate;REIT - Industrial;https://www.montepino.net/;Montepino Logística, SOCIMI, S.A.;9,8;0;0;0;0;0
PTMNN0AE0006;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
NL0000488153;Financial Services;Asset Management;https://www.mopoli.nl/;Palmboomen Cultuur Maatschappij Mopoli (Palmeraies De Mopoli) N.V.;290;0;0;0;1,94;0
NL0000488161;Financial Services;Asset Management;https://mopoli.nl/;Mopoli Fond;8500;0;0;0;1,94;0
CWN814651014;Industrials;Staffing & Employment Services;https://www.morefieldgroup.nl/;Morefield Group N.V.;0,58;4,66;0,12;-0,34;0,27;0
DE0006632003;Healthcare;Biotechnology;https://www.morphosys.com/;MorphoSys AG;69,35;22,27;3,11;-2,25;0,04;0
NO0010694029;;;;;0,367;0;0;0;0;0
PTMEN0AE0005;Industrials;Engineering & Construction;https://www.mota-engil.com/;Mota-Engil, SGPS, S.A.;3,836;23,08;0,17;-0,51;0,03;3,93
GB00BMXH3352;Technology;Software - Application;https://www.motork.io/;MotorK plc;5,68;1,12;5,07;-28,4;0,55;0
FR0011033083;Basic Materials;Lumber & Wood Production;https://www.moulinvest.com/;Moulinvest S.A.;21,4;49,19;0,44;-19,28;0,6;0
BE0003602134;Industrials;Engineering & Construction;https://www.moury-construct.be/;Moury Construct SA;585;0;0;0;1,21;2,84
NO0003054108;Consumer Defensive;Farm Products;https://www.mowi.com/;Mowi ASA;198,4;12,44;15,95;-213,33;0,47;3,26
NO0010791353;Industrials;Marine Shipping;https://www.mpc-container.com/;MPC Container Ships ASA;20,11;2,15;9,35;-502,75;0,9;0
NL0015268814;Utilities;Utilities - Renewable;https://www.mpc-energysolutions.com/;MPC Energy Solutions N.V.;13,5;4,78;2,82;-10,8;0,64;0
FR0004034320;Consumer Cyclical;Home Improvement Retail;https://mr-bricolage.com/;Mr.Bricolage S.A.;8,76;18,15;0,48;-1,17;0,39;4,29
DE000A0D9PT0;Industrials;Aerospace & Defense;https://www.mtu.de/;MTU Aero Engines AG;228,7;167,45;1,37;-7,35;0,33;1,52
NO0010734338;Industrials;Engineering & Construction;https://www.multiconsultgroup.com/;Multiconsult ASA;153,5;102,28;1,5;-3,83;0,29;3,01
FR0013462231;Technology;Software - Infrastructure;https://www.munic.io/;Munic S.A.;0,532;1,51;0,35;53,2;0,51;0
DE0008430026;Financial Services;Insurance - Reinsurance;https://www.munichre.com/;Münchener Rückversicherungs-Gesellschaft Aktiengesellschaft in München;457,8;2034,12;0,23;-0,25;0,11;3,92
ES0105697009;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR001400IE67;Consumer Cyclical;Travel Services;https://myhotelmatch.com/;MyHotelMatch S.A.;1,07;0;0;0;0;0
NO0010974983;;;;;2,52;0;0;0;0;0
FR0013482791;;;;;1,144;0;0;0;0;0
NL0015000CG2;Financial Services;Shell Companies;https://www.newamsterdaminvest.nl/;New Amsterdam Invest N.V.;8,7;16,12;0,54;-1,34;0,55;0
NL0015000CF4;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
NL0015000CH0;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0014003J32;Technology;Software - Application;https://namr.com/;namR Société anonyme;1,53;0,74;2,07;-1,94;0,02;0
FR0011341205;Healthcare;Biotechnology;https://www.nanobiotix.com/;Nanobiotix S.A.;6,765;1,99;3,4;-37,58;0,1;0
DK0060520450;Technology;Communication Equipment;https://www.napatech.com/;Napatech A/S;36;1,3;27,69;100;0,61;0
ES0116870314;Utilities;Utilities - Regulated Gas;https://www.naturgy.com/;Naturgy Energy Group, S.A.;25,02;32,93;0,76;-1,4;0,28;6,35
NO0010205966;Healthcare;Medical Distribution;https://www.navamedic.com/;Navamedic ASA;34;13,12;2,59;-24,29;0,51;0
NL0000371243;Technology;Information Technology Services;https://nedap.com/;Nedap N.V.;64;19,8;3,23;13,45;0,66;4,49
NO0003049405;Industrials;Specialty Industrial Machinery;https://www.nekkar.com/;Nekkar ASA;9,16;4,11;2,23;3,44;1,31;0
NO0010081235;Industrials;Specialty Industrial Machinery;https://nelhydrogen.com/;Nel ASA;5,946;4;1,49;2,78;1,39;0
DE0006452907;Technology;Software - Application;https://www.nemetschek.com/;Nemetschek SE;87,75;5,99;14,65;-313,39;0,77;0,53
IT0005275778;Basic Materials;Paper & Paper Products;https://www.neodecortech.it/;Neodecortech S.p.A.;2,9;11,87;0,24;-19,33;0,51;0
FR0011675362;Utilities;Utilities - Renewable;https://www.neoen.com/;Neoen S.A.;29,6;44,45;0,67;-1,24;0,4;0
FR0011636083;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.neolife.fr/;Neolife SA;0,0828;0,04;2,07;8,28;0,68;0
IT0005497018;Technology;Software - Application;https://www.neosperience.com/;Neosperience S.p.A.;1,67;1,16;1,44;-4,07;0,5;0
FR001400MV37;Healthcare;Biotechnology;https://www.neovacs.com/;Neovacs S.A.;0,1797;0;0;0;0,95;0
NL0015000RT3;Real Estate;Real Estate - Diversified;https://www.nepirockcastle.com/;NEPI Rockcastle N.V.;12533;11,4;1099,39;-2907,89;0,59;7,44
FI0009013296;Energy;Oil & Gas Refining & Marketing;https://www.neste.com/;Neste Oyj;18,92;20,5;0,92;-9,85;0,51;2,24
FR0004154060;Technology;Communication Equipment;https://www.netgem.com/;Netgem SA;0,938;0,87;1,08;31,27;0,68;7,73
FR0000072993;Communication Services;Advertising Agencies;https://www.netmedia.group/;NetMedia Group société anonyme;0,0296;0,05;0,59;-0,99;0,1;0
IT0005545675;Communication Services;Advertising Agencies;https://www.netweekspa.it/;Netweek S.p.A.;0,0504;1,35;0,04;-0,05;0,41;0
BE0003680916;Real Estate;Real Estate Services;https://www.neufcour.com/;Compagnie Financière de Neufcour S.A.;10,2;0;0;0;0;0
FR0004050250;Technology;Information Technology Services;https://www.neurones.net/;Neurones S.A.;46,55;25,6;1,82;4,04;0,94;0,38
NL0009822014;Utilities;Utilities - Renewable;https://www.newsourcesenergy.com/;New Sources Energy N.V.;0,0175;0;0;0;0;0
IT0005385213;;;;;6,06;0;0;0;0;0
BE0003832491;Consumer Defensive;Confectioners;https://www.newtree.com/;Newtree S.A.;2,76;0;0;0;0;0
FR0000044448;Industrials;Electrical Equipment & Parts;https://www.nexans.com/;Nexans S.A.;109,5;138,7;0,79;-4,63;0,31;2,34
IT0005366767;Technology;Software - Infrastructure;https://www.nexigroup.com/;Nexi S.p.A.;6,28;5,43;1,16;-0,99;0,49;0
FR0010112524;Real Estate;Real Estate - Diversified;https://www.nexity.fr/;Nexity SA;12,11;130,61;0,09;-1,78;0,24;9,31
NO0010629108;Technology;Scientific & Technical Instruments;https://www.nextbiometrics.com/;NEXT Biometrics Group ASA;8,16;1,09;7,49;11,03;1,41;0
IT0005330516;Real Estate;Real Estate - Development;https://www.nextresiiq.it/;Next Re SIIQ S.p.A.;3,12;12,85;0,24;-0,59;0,57;1,96
FR0004171346;Communication Services;Advertising Agencies;https://www.nextedia.com/;Nextedia S.A.;0,616;0,79;0,78;-8,8;0,57;0
BE0003770840;Real Estate;REIT - Diversified;https://nextensa.eu/en/;Nextensa NV/SA;48,3;179,2;0,27;-0,75;0,47;5,49
FR0014003XT0;Healthcare;Biotechnology;https://www.nflbiosciences.com/;NFL Biosciences SA;2,18;0,4;5,45;109;0,24;0
FR0012650166;Industrials;Specialty Industrial Machinery;https://nhoa.energy/;NHOA S.A.;0,585;1,93;0,3;1,77;0,88;0
FR0013018124;Healthcare;Biotechnology;https://www.nicox.com/;Nicox S.A.;0,37;1,06;0,35;0,95;0,51;0
NO0010733082;Financial Services;Banks - Regional;https://nidaros-sparebank.no/;Nidaros Sparebank;105;4020,89;0,03;-0,03;0,12;0
NL0010773842;Financial Services;Insurance - Diversified;https://www.nn-group.com/;NN Group N.V.;45,47;765,21;0,06;-0,07;0,1;6,61
FI0009000681;Technology;Communication Equipment;https://www.nokia.com/;Nokia Oyj;3,5955;5,99;0,6;-39,95;0,69;2,45
FI0009005318;Consumer Cyclical;Auto Parts;https://www.nokiantyres.com/;Nokian Renkaat Oyj;9,046;16,18;0,56;12,06;0,66;5,7
NO0010360019;Energy;Oil & Gas Equipment & Services;https://www.noramdrilling.com/;NorAm Drilling AS;40,6;2,4;16,92;203;0,97;0
NO0010856511;Technology;Scientific & Technical Instruments;https://www.norbit.com/;Norbit ASA;67,5;18,04;3,74;29,35;0,55;0
NO0010892912;Consumer Defensive;Farm Products;https://www.norcod.no/;Norcod AS;12,7;15,89;0,8;-105,83;0,48;0
NO0013052209;Industrials;Engineering & Construction;https://norconsult.com/;NORCONSULT ASA;29,55;19,35;1,53;-11,59;0,4;0
FI4000297767;Financial Services;Banks - Regional;https://www.nordea.com/;Nordea Bank Abp;133,3;172,83;0,77;-0,81;0,05;7,65
DE000A0D6554;Industrials;Specialty Industrial Machinery;https://www.nordex-online.com/;Nordex SE;14,37;18,84;0,76;-3,57;0,22;0
NO0011002651;Healthcare;Health Information Services;https://nordhealth.com/;Nordhealth AS;34,6;0,76;45,53;84,39;1,13;0
NO0012928805;Consumer Defensive;Farm Products;https://www.nordicaquapartners.com/;Nordic Aqua Partners A/S;150;6,93;21,65;-375;0,74;0
NO0003058109;Consumer Defensive;Farm Products;https://www.nordichalibut.com/;Nordic Halibut AS;22,8;18,75;1,22;6,42;0,8;0
NO0013162693;Basic Materials;Other Industrial Metals & Mining;https://www.nordicmining.com/;Nordic Mining ASA;20,2;18,73;1,08;-8,31;0,53;0
NO0003055501;Technology;Semiconductors;https://www.nordicsemi.com/;Nordic Semiconductor ASA;132,95;3,9;34,09;81,07;0,98;0
NO0011018434;Technology;Scientific & Technical Instruments;https://www.ntechgroup.no/;Nordic Technology Group AS;3,56;0;0;0;0;0
NO0010907090;Industrials;Aerospace & Defense;https://nordicunmanned.com/;Nordic Unmanned ASA;0,15;0,16;0,94;-1,25;0,27;0
NO0012885252;Industrials;Airlines;https://www.flynorse.com/;Norse Atlantic ASA;9,6;8,63;1,11;-1,15;0,13;0
NO0005052605;Basic Materials;Aluminum;https://www.hydro.com/;Norsk Hydro ASA;67,16;98,51;0,68;-8,67;0,56;3,34
NO0010941925;Utilities;Utilities - Renewable;https://www.norsksolar.com/;Norsk Renewables AS;0,391;0,64;0,61;-2,61;0,53;0
NO0010969108;Industrials;Aerospace & Defense;https://www.norsktitanium.com/;Norsk Titanium AS;2,54;0,02;127;-127;0,06;0
NO0013145623;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
NO0010861115;Basic Materials;Paper & Paper Products;https://www.norskeskog.com/;Norske Skog ASA;39,88;173,77;0,23;-1,16;0,5;0
ES0105719001;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
NO0010550056;Financial Services;Asset Management;https://www.northenergy.no/;North Energy ASA;2,22;2,92;0,76;2,85;1,37;0
DE000A0SMU87;;;;;26;0;0;0;0;0
NO0010196140;Industrials;Airlines;https://www.norwegian.com/;Norwegian Air Shuttle ASA;14,7;39,49;0,37;-0,85;0,2;0
NO0010984966;Financial Services;Capital Markets;https://www.nbx.com/;Norwegian Block Exchange AS;0,81;0,94;0,86;-1,04;0,35;0
PTZON0AM0006;Communication Services;Telecom Services;https://www.nos.pt/;NOS, S.G.P.S., S.A.;3,395;4,42;0,77;-0,91;0,29;8,11
IT0005025355;Communication Services;Entertainment;https://www.notoriouspictures.it/;Notorious Pictures S.p.A.;1,04;2,09;0,5;-1,41;0,42;4,53
PTNBA0AM0006;Technology;Information Technology Services;https://www.novabase.com/;Novabase S.G.P.S., S.A.;6,55;6,47;1,01;3,97;0,78;11,33
FR0010397232;Healthcare;Medical Devices;https://www.novacyt.com/;Novacyt S.A.;0,721;1,74;0,41;0,53;2,13;0
FR0000185464;Technology;Electronic Components;https://www.novatech-groupe.com/;Novatech Industries;7,5;0;0;0;0;0
FR0014001PV6;Consumer Cyclical;Apparel Retail;https://www.nr21.eu/;NR21 Société Anonyme;47,6;0;0;0;0,99;0
NO0003679102;;;;;1,085;0;0;0;0;0
FR0000121691;Communication Services;Broadcasting;https://www.nrjgroup.fr/;NRJ Group SA;7,78;8,34;0,93;2;1,23;0
FR0000064529;Industrials;Specialty Industrial Machinery;https://www.nsc-groupe.com/;NSC Groupe SA;50,5;0;0;0;0,44;3,44
FR0004065639;Technology;Scientific & Technical Instruments;https://www.nse-groupe.com/;NSE S.A.;24,5;23,51;1,04;3,67;0,53;1,31
NL0012365084;Real Estate;REIT - Office;https://www.nsi.nl/;NSI N.V.;19,64;53,95;0,36;-1,06;0,65;7,27
IT0005453110;Industrials;Building Products & Equipment;https://www.nuscospa.com/;Nusco S.p.A.;1,065;2,79;0,38;2,88;0,44;0
IT0005390783;Communication Services;Entertainment;https://www.nvp.it/;NVP S.p.A.;2,76;6,83;0,4;-0,87;0,26;0
NL0015000D50;;;;;3,97;0;0;0;0;0
NL0009538784;Technology;Semiconductors;https://www.nxp.com/;NXP Semiconductors N.V.;267,72;49,03;5,46;-9,41;0,44;1,38
NO0010714785;;;;;1,268;0;0;0;0;0
BE0974294267;Basic Materials;Other Industrial Metals & Mining;https://www.nyrstarnv.be/;Nyrstar NV;0,0686;0,15;0,46;-1,71;3,05;0
BE0974358906;;;;;9,24;0;0;0;0;0
FR0014003711;;;;;5,76;0;0;0;0;0
NO0010865009;Healthcare;Medical Devices;https://observemedical.com/;Observe Medical ASA;0,46;0,1;4,6;-1,12;0,54;0
NO0010914641;Industrials;Pollution & Treatment Controls;https://www.oceangeoloop.com/;Ocean GeoLoop AS;8;4,63;1,73;4,17;1,08;0
NO0010887565;Utilities;Utilities - Renewable;https://oceansun.no/;Ocean Sun AS;3,44;1,37;2,51;2,89;4,69;0
NO0010317316;Industrials;Marine Shipping;https://www.oceanteam.nl/;Oceanteam ASA;1,205;0,13;9,27;10,04;2,46;0
NL0010558797;Basic Materials;Specialty Chemicals;https://www.oci.nl/;OCI N.V.;25,54;43,13;0,59;37,01;0,1;0
FR0013310281;Technology;Computer Hardware;https://www.octopusbiosafety.com/;Octopus Biosafety SA;0,382;0;0;0;0;0
NO0003399909;Industrials;Marine Shipping;https://www.odfjell.com/;Odfjell SE;186;32,8;5,67;-12,42;0,43;3,97
NO0003399917;Industrials;Marine Shipping;https://www.odfjell.com/;Odfjell SE;172;105,44;1,63;-3,57;0,43;4,11
FR0000052680;Consumer Defensive;Beverages - Wineries & Distilleries;https://oeneo.com/;Oeneo Société Anonyme;11,7;6,63;1,76;7,36;0,66;1,48
IT0005374035;Industrials;Aerospace & Defense;https://www.officinastellare.com/;Officina Stellare S.p.A.;10,6;5,58;1,9;96,36;0,41;0
ES0105698007;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
NO0010816895;Energy;Oil & Gas E&P;https://okea.no/;OKEA ASA;25,1;159,28;0,16;-0,2;0,04;0
NO0005638858;Real Estate;Real Estate Services;https://www.olt.no/;Olav Thon Eiendomsselskap ASA;223;600,77;0,37;-0,79;0,51;1,67
IT0001350625;Technology;Computer Hardware;https://www.olidata.com/;Olidata S.p.A.;0,618;0,76;0,81;-12,36;0,09;0
PTOTP0AM0004;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
NO0010894512;Healthcare;Health Information Services;https://www.omda.com/;Omda AS;33;12,82;2,57;-1,48;0,15;0
IT0005453748;Industrials;Tools & Accessories;https://omerspa.com/;OMER S.p.A.;3,62;2,4;1,51;2,7;1,02;0
FR0014003T71;Consumer Defensive;Food Distribution;https://www.omerdecugis.com/;Omer-Decugis & Cie SA;3,95;6,81;0,58;8,78;0,5;0
AT0000743059;Energy;Oil & Gas Integrated;https://www.omv.com/;OMV Aktiengesellschaft;47,5;156,7;0,3;-2,99;0,45;3,74
FR001400CM63;Healthcare;Biotechnology;https://www.oncodesign.com/;Oncodesign Precision Medicine Société anonyme;1,3;0;0;0;0;0
FR0013266772;Financial Services;Capital Markets;https://groupe.one-experience.fr/;One Experience Société anonyme;0,474;0;0;0;0;0
FR0004174712;Consumer Defensive;Education & Training Services;https://www.onlineformapro.com/;SA Onlineformapro;3,06;0;0;0;0;0
BE0974276082;Consumer Defensive;Household & Personal Products;https://ontex.com/;Ontex Group NV;9,4;18,91;0,5;-1,43;0,39;2,06
